,0
44209,Streptococcus_pneumoniae
44210,Streptococcus_pneumoniae
44211,Streptococcus_pyogenes
44212,Streptococcus_pneumoniae
44213,Enterococcus_hirae
44214,Streptococcus_pneumoniae
44215,Streptococcus_pneumoniae
44216,Bacteroides_fragilis
44217,Streptococcus_pneumoniae
44218,Bacteroides_fragilis
44219,Escherichia_coli
44220,Escherichia_fergusonii
44221,Klebsiella_pneumoniae
44222,Enterococcus_hirae
44223,Salmonella_enterica
44224,Streptococcus_pneumoniae
44225,Enterococcus_hirae
44226,Streptococcus_pneumoniae
44227,Salmonella_enterica
44228,Streptococcus_pyogenes
44229,Klebsiella_pneumoniae
44230,Enterococcus_hirae
44231,Campylobacter_jejuni
44232,Escherichia_coli
44233,Escherichia_fergusonii
44234,Bacteroides_fragilis
44235,Streptococcus_pneumoniae
44236,Enterococcus_hirae
44237,Enterococcus_hirae
44238,Bacteroides_fragilis
44239,Bacteroides_fragilis
44240,Escherichia_fergusonii
44241,Streptococcus_pyogenes
44242,Enterococcus_hirae
44243,Bacteroides_fragilis
44244,Streptococcus_pneumoniae
44245,Streptococcus_pneumoniae
44246,Escherichia_fergusonii
44247,Escherichia_fergusonii
44248,Escherichia_fergusonii
44249,Enterococcus_hirae
44250,Escherichia_coli
44251,Escherichia_fergusonii
44252,Salmonella_enterica
44253,Escherichia_coli
44254,Escherichia_coli
44255,Staphylococcus_aureus
44256,Escherichia_fergusonii
44257,Streptococcus_pyogenes
44258,Escherichia_coli
44259,Bacteroides_fragilis
44260,Escherichia_fergusonii
44261,Escherichia_fergusonii
44262,Escherichia_fergusonii
44263,Escherichia_fergusonii
44264,Streptococcus_pyogenes
44265,Streptococcus_pneumoniae
44266,Escherichia_fergusonii
44267,Streptococcus_pneumoniae
44268,Streptococcus_pneumoniae
44269,Campylobacter_jejuni
44270,Salmonella_enterica
44271,Staphylococcus_aureus
44272,Streptococcus_pyogenes
44273,Escherichia_fergusonii
44274,Streptococcus_pneumoniae
44275,Enterococcus_hirae
44276,Staphylococcus_aureus
44277,Escherichia_coli
44278,Staphylococcus_aureus
44279,Klebsiella_pneumoniae
44280,Escherichia_coli
44281,Bacteroides_fragilis
44282,Bacteroides_fragilis
44283,Streptococcus_pneumoniae
44284,Escherichia_fergusonii
44285,Escherichia_coli
44286,Escherichia_coli
44287,Escherichia_coli
44288,Campylobacter_jejuni
44289,Escherichia_coli
44290,Bacteroides_fragilis
44291,Klebsiella_pneumoniae
44292,Streptococcus_pyogenes
44293,Escherichia_fergusonii
44294,Streptococcus_pneumoniae
44295,Escherichia_fergusonii
44296,Escherichia_fergusonii
44297,Streptococcus_pyogenes
44298,Streptococcus_pyogenes
44299,Escherichia_coli
44300,Enterococcus_hirae
44301,Streptococcus_pneumoniae
44302,Enterococcus_hirae
44303,Streptococcus_pyogenes
44304,Streptococcus_pneumoniae
44305,Streptococcus_pneumoniae
44306,Escherichia_fergusonii
44307,Escherichia_fergusonii
44308,Streptococcus_pyogenes
44309,Escherichia_fergusonii
44310,Staphylococcus_aureus
44311,Campylobacter_jejuni
44312,Escherichia_coli
44313,Enterococcus_hirae
44314,Streptococcus_pneumoniae
44315,Bacteroides_fragilis
44316,Escherichia_fergusonii
44317,Escherichia_fergusonii
44318,Escherichia_coli
44319,Escherichia_fergusonii
44320,Bacteroides_fragilis
44321,Escherichia_fergusonii
44322,Bacteroides_fragilis
44323,Enterococcus_hirae
44324,Streptococcus_pneumoniae
44325,Enterococcus_hirae
44326,Escherichia_coli
44327,Enterococcus_hirae
44328,Streptococcus_pyogenes
44329,Salmonella_enterica
44330,Escherichia_fergusonii
44331,Escherichia_coli
44332,Escherichia_fergusonii
44333,Streptococcus_pneumoniae
44334,Enterococcus_hirae
44335,Klebsiella_pneumoniae
44336,Escherichia_fergusonii
44337,Bacteroides_fragilis
44338,Escherichia_coli
44339,Escherichia_fergusonii
44340,Salmonella_enterica
44341,Salmonella_enterica
44342,Enterococcus_hirae
44343,Enterococcus_hirae
44344,Bacteroides_fragilis
44345,Bacteroides_fragilis
44346,Staphylococcus_aureus
44347,Streptococcus_pyogenes
44348,Bacteroides_fragilis
44349,Streptococcus_pyogenes
44350,Salmonella_enterica
44351,Staphylococcus_aureus
44352,Streptococcus_pneumoniae
44353,Escherichia_fergusonii
44354,Escherichia_fergusonii
44355,Streptococcus_pneumoniae
44356,Enterococcus_hirae
44357,Bacteroides_fragilis
44358,Bacteroides_fragilis
44359,Escherichia_fergusonii
44360,Escherichia_coli
44361,Staphylococcus_aureus
44362,Escherichia_coli
44363,Escherichia_fergusonii
44364,Enterococcus_hirae
44365,Bacteroides_fragilis
44366,Escherichia_coli
44367,Enterococcus_hirae
44368,Salmonella_enterica
44369,Streptococcus_pneumoniae
44370,Salmonella_enterica
44371,Escherichia_fergusonii
44372,Streptococcus_pneumoniae
44373,Salmonella_enterica
44374,Escherichia_coli
44375,Streptococcus_pneumoniae
44376,Escherichia_fergusonii
44377,Campylobacter_jejuni
44378,Escherichia_coli
44379,Bacteroides_fragilis
44380,Streptococcus_pyogenes
44381,Bacteroides_fragilis
44382,Streptococcus_pyogenes
44383,Enterococcus_hirae
44384,Campylobacter_jejuni
44385,Enterococcus_hirae
44386,Bacteroides_fragilis
44387,Escherichia_fergusonii
44388,Streptococcus_pneumoniae
44389,Campylobacter_jejuni
44390,Enterococcus_hirae
44391,Enterococcus_hirae
44392,Streptococcus_pyogenes
44393,Staphylococcus_aureus
44394,Streptococcus_pneumoniae
44395,Streptococcus_pyogenes
44396,Campylobacter_jejuni
44397,Streptococcus_pyogenes
44398,Enterococcus_hirae
44399,Escherichia_fergusonii
44400,Escherichia_fergusonii
44401,Streptococcus_pneumoniae
44402,Escherichia_fergusonii
44403,Salmonella_enterica
44404,Salmonella_enterica
44405,Streptococcus_pyogenes
44406,Bacteroides_fragilis
44407,Escherichia_coli
44408,Staphylococcus_aureus
44409,Escherichia_fergusonii
44410,Klebsiella_pneumoniae
44411,Escherichia_coli
44412,Escherichia_fergusonii
44413,Enterococcus_hirae
44414,Enterococcus_hirae
44415,Bacteroides_fragilis
44416,Streptococcus_pneumoniae
44417,Streptococcus_pyogenes
44418,Streptococcus_pyogenes
44419,Escherichia_fergusonii
44420,Campylobacter_jejuni
44421,Streptococcus_pneumoniae
44422,Enterococcus_hirae
44423,Escherichia_fergusonii
44424,Bacteroides_fragilis
44425,Streptococcus_pneumoniae
44426,Streptococcus_pneumoniae
44427,Bacteroides_fragilis
44428,Escherichia_coli
44429,Escherichia_coli
44430,Streptococcus_pyogenes
44431,Escherichia_fergusonii
44432,Bacteroides_fragilis
44433,Streptococcus_pneumoniae
44434,Streptococcus_pneumoniae
44435,Klebsiella_pneumoniae
44436,Streptococcus_pyogenes
44437,Escherichia_coli
44438,Salmonella_enterica
44439,Salmonella_enterica
44440,Enterococcus_hirae
44441,Escherichia_fergusonii
44442,Escherichia_fergusonii
44443,Escherichia_fergusonii
44444,Escherichia_fergusonii
44445,Streptococcus_pneumoniae
44446,Streptococcus_pneumoniae
44447,Streptococcus_pneumoniae
44448,Campylobacter_jejuni
44449,Streptococcus_pneumoniae
44450,Bacteroides_fragilis
44451,Salmonella_enterica
44452,Bacteroides_fragilis
44453,Enterococcus_hirae
44454,Bacteroides_fragilis
44455,Enterococcus_hirae
44456,Escherichia_coli
44457,Enterococcus_hirae
44458,Escherichia_coli
44459,Enterococcus_hirae
44460,Escherichia_fergusonii
44461,Escherichia_fergusonii
44462,Streptococcus_pneumoniae
44463,Escherichia_coli
44464,Bacteroides_fragilis
44465,Enterococcus_hirae
44466,Salmonella_enterica
44467,Bacteroides_fragilis
44468,Bacteroides_fragilis
44469,Enterococcus_hirae
44470,Enterococcus_hirae
44471,Salmonella_enterica
44472,Escherichia_coli
44473,Streptococcus_pyogenes
44474,Klebsiella_pneumoniae
44475,Streptococcus_pyogenes
44476,Streptococcus_pyogenes
44477,Bacteroides_fragilis
44478,Streptococcus_pyogenes
44479,Escherichia_fergusonii
44480,Bacteroides_fragilis
44481,Streptococcus_pneumoniae
44482,Escherichia_fergusonii
44483,Streptococcus_pyogenes
44484,Klebsiella_pneumoniae
44485,Salmonella_enterica
44486,Streptococcus_pneumoniae
44487,Escherichia_fergusonii
44488,Streptococcus_pneumoniae
44489,Bacteroides_fragilis
44490,Streptococcus_pyogenes
44491,Escherichia_coli
44492,Salmonella_enterica
44493,Escherichia_coli
44494,Escherichia_coli
44495,Campylobacter_jejuni
44496,Bacteroides_fragilis
44497,Salmonella_enterica
44498,Streptococcus_pyogenes
44499,Streptococcus_pneumoniae
44500,Klebsiella_pneumoniae
44501,Streptococcus_pneumoniae
44502,Klebsiella_pneumoniae
44503,Streptococcus_pneumoniae
44504,Streptococcus_pyogenes
44505,Streptococcus_pneumoniae
44506,Streptococcus_pyogenes
44507,Escherichia_coli
44508,Klebsiella_pneumoniae
44509,Escherichia_fergusonii
44510,Bacteroides_fragilis
44511,Klebsiella_pneumoniae
44512,Escherichia_coli
44513,Campylobacter_jejuni
44514,Streptococcus_pneumoniae
44515,Escherichia_fergusonii
44516,Bacteroides_fragilis
44517,Streptococcus_pyogenes
44518,Staphylococcus_aureus
44519,Streptococcus_pyogenes
44520,Bacteroides_fragilis
44521,Escherichia_coli
44522,Bacteroides_fragilis
44523,Staphylococcus_aureus
44524,Escherichia_coli
44525,Streptococcus_pyogenes
44526,Enterococcus_hirae
44527,Bacteroides_fragilis
44528,Streptococcus_pyogenes
44529,Escherichia_fergusonii
44530,Salmonella_enterica
44531,Salmonella_enterica
44532,Escherichia_coli
44533,Enterococcus_hirae
44534,Streptococcus_pyogenes
44535,Escherichia_fergusonii
44536,Streptococcus_pyogenes
44537,Streptococcus_pyogenes
44538,Escherichia_fergusonii
44539,Enterococcus_hirae
44540,Streptococcus_pyogenes
44541,Escherichia_coli
44542,Escherichia_coli
44543,Bacteroides_fragilis
44544,Bacteroides_fragilis
44545,Escherichia_fergusonii
44546,Enterococcus_hirae
44547,Escherichia_fergusonii
44548,Staphylococcus_aureus
44549,Streptococcus_pyogenes
44550,Salmonella_enterica
44551,Streptococcus_pneumoniae
44552,Escherichia_fergusonii
44553,Salmonella_enterica
44554,Bacteroides_fragilis
44555,Bacteroides_fragilis
44556,Bacteroides_fragilis
44557,Escherichia_coli
44558,Bacteroides_fragilis
44559,Escherichia_fergusonii
44560,Bacteroides_fragilis
44561,Escherichia_coli
44562,Streptococcus_pneumoniae
44563,Enterococcus_hirae
44564,Staphylococcus_aureus
44565,Enterococcus_hirae
44566,Streptococcus_pyogenes
44567,Escherichia_fergusonii
44568,Escherichia_fergusonii
44569,Escherichia_fergusonii
44570,Salmonella_enterica
44571,Streptococcus_pyogenes
44572,Campylobacter_jejuni
44573,Escherichia_fergusonii
44574,Escherichia_fergusonii
44575,Streptococcus_pneumoniae
44576,Escherichia_coli
44577,Staphylococcus_aureus
44578,Staphylococcus_aureus
44579,Bacteroides_fragilis
44580,Streptococcus_pyogenes
44581,Escherichia_coli
44582,Escherichia_coli
44583,Klebsiella_pneumoniae
44584,Klebsiella_pneumoniae
44585,Salmonella_enterica
44586,Escherichia_fergusonii
44587,Enterococcus_hirae
44588,Streptococcus_pyogenes
44589,Streptococcus_pneumoniae
44590,Bacteroides_fragilis
44591,Escherichia_coli
44592,Enterococcus_hirae
44593,Streptococcus_pyogenes
44594,Escherichia_coli
44595,Escherichia_coli
44596,Streptococcus_pyogenes
44597,Escherichia_fergusonii
44598,Streptococcus_pneumoniae
44599,Bacteroides_fragilis
44600,Streptococcus_pyogenes
44601,Escherichia_fergusonii
44602,Escherichia_fergusonii
44603,Streptococcus_pyogenes
44604,Enterococcus_hirae
44605,Escherichia_fergusonii
44606,Enterococcus_hirae
44607,Bacteroides_fragilis
44608,Klebsiella_pneumoniae
44609,Streptococcus_pyogenes
44610,Escherichia_fergusonii
44611,Bacteroides_fragilis
44612,Escherichia_coli
44613,Escherichia_fergusonii
44614,Escherichia_coli
44615,Escherichia_coli
44616,Streptococcus_pneumoniae
44617,Escherichia_fergusonii
44618,Streptococcus_pyogenes
44619,Enterococcus_hirae
44620,Bacteroides_fragilis
44621,Streptococcus_pyogenes
44622,Salmonella_enterica
44623,Escherichia_coli
44624,Streptococcus_pneumoniae
44625,Streptococcus_pyogenes
44626,Campylobacter_jejuni
44627,Enterococcus_hirae
44628,Klebsiella_pneumoniae
44629,Streptococcus_pyogenes
44630,Streptococcus_pneumoniae
44631,Enterococcus_hirae
44632,Klebsiella_pneumoniae
44633,Bacteroides_fragilis
44634,Streptococcus_pneumoniae
44635,Escherichia_coli
44636,Escherichia_coli
44637,Enterococcus_hirae
44638,Streptococcus_pneumoniae
44639,Enterococcus_hirae
44640,Enterococcus_hirae
44641,Escherichia_fergusonii
44642,Escherichia_coli
44643,Streptococcus_pyogenes
44644,Streptococcus_pyogenes
44645,Escherichia_coli
44646,Salmonella_enterica
44647,Bacteroides_fragilis
44648,Streptococcus_pyogenes
44649,Streptococcus_pneumoniae
44650,Escherichia_coli
44651,Staphylococcus_aureus
44652,Streptococcus_pneumoniae
44653,Escherichia_coli
44654,Escherichia_coli
44655,Streptococcus_pneumoniae
44656,Escherichia_coli
44657,Streptococcus_pyogenes
44658,Escherichia_fergusonii
44659,Klebsiella_pneumoniae
44660,Enterococcus_hirae
44661,Streptococcus_pyogenes
44662,Streptococcus_pyogenes
44663,Enterococcus_hirae
44664,Escherichia_coli
44665,Enterococcus_hirae
44666,Streptococcus_pneumoniae
44667,Streptococcus_pneumoniae
44668,Escherichia_fergusonii
44669,Streptococcus_pyogenes
44670,Escherichia_fergusonii
44671,Salmonella_enterica
44672,Staphylococcus_aureus
44673,Staphylococcus_aureus
44674,Salmonella_enterica
44675,Escherichia_fergusonii
44676,Streptococcus_pneumoniae
44677,Escherichia_coli
44678,Streptococcus_pneumoniae
44679,Escherichia_coli
44680,Streptococcus_pneumoniae
44681,Streptococcus_pyogenes
44682,Streptococcus_pyogenes
44683,Bacteroides_fragilis
44684,Escherichia_fergusonii
44685,Staphylococcus_aureus
44686,Enterococcus_hirae
44687,Escherichia_fergusonii
44688,Staphylococcus_aureus
44689,Enterococcus_hirae
44690,Enterococcus_hirae
44691,Bacteroides_fragilis
44692,Escherichia_coli
44693,Staphylococcus_aureus
44694,Streptococcus_pyogenes
44695,Salmonella_enterica
44696,Escherichia_fergusonii
44697,Staphylococcus_aureus
44698,Salmonella_enterica
44699,Staphylococcus_aureus
44700,Escherichia_fergusonii
44701,Escherichia_fergusonii
44702,Streptococcus_pyogenes
44703,Escherichia_coli
44704,Bacteroides_fragilis
44705,Bacteroides_fragilis
44706,Escherichia_coli
44707,Klebsiella_pneumoniae
44708,Streptococcus_pneumoniae
44709,Salmonella_enterica
44710,Escherichia_coli
44711,Escherichia_fergusonii
44712,Streptococcus_pneumoniae
44713,Bacteroides_fragilis
44714,Streptococcus_pneumoniae
44715,Escherichia_fergusonii
44716,Streptococcus_pneumoniae
44717,Streptococcus_pneumoniae
44718,Bacteroides_fragilis
44719,Staphylococcus_aureus
44720,Streptococcus_pneumoniae
44721,Streptococcus_pyogenes
44722,Salmonella_enterica
44723,Salmonella_enterica
44724,Escherichia_coli
44725,Escherichia_coli
44726,Streptococcus_pneumoniae
44727,Staphylococcus_aureus
44728,Enterococcus_hirae
44729,Escherichia_fergusonii
44730,Escherichia_coli
44731,Escherichia_fergusonii
44732,Streptococcus_pyogenes
44733,Streptococcus_pyogenes
44734,Klebsiella_pneumoniae
44735,Streptococcus_pyogenes
44736,Bacteroides_fragilis
44737,Streptococcus_pneumoniae
44738,Streptococcus_pyogenes
44739,Escherichia_fergusonii
44740,Enterococcus_hirae
44741,Klebsiella_pneumoniae
44742,Bacteroides_fragilis
44743,Streptococcus_pyogenes
44744,Salmonella_enterica
44745,Escherichia_fergusonii
44746,Streptococcus_pyogenes
44747,Bacteroides_fragilis
44748,Streptococcus_pneumoniae
44749,Streptococcus_pyogenes
44750,Escherichia_coli
44751,Escherichia_coli
44752,Streptococcus_pyogenes
44753,Streptococcus_pyogenes
44754,Escherichia_coli
44755,Enterococcus_hirae
44756,Bacteroides_fragilis
44757,Streptococcus_pneumoniae
44758,Escherichia_fergusonii
44759,Streptococcus_pyogenes
44760,Enterococcus_hirae
44761,Klebsiella_pneumoniae
44762,Bacteroides_fragilis
44763,Klebsiella_pneumoniae
44764,Staphylococcus_aureus
44765,Escherichia_fergusonii
44766,Escherichia_coli
44767,Salmonella_enterica
44768,Salmonella_enterica
44769,Bacteroides_fragilis
44770,Escherichia_fergusonii
44771,Streptococcus_pyogenes
44772,Staphylococcus_aureus
44773,Escherichia_fergusonii
44774,Bacteroides_fragilis
44775,Streptococcus_pneumoniae
44776,Streptococcus_pneumoniae
44777,Streptococcus_pneumoniae
44778,Streptococcus_pyogenes
44779,Enterococcus_hirae
44780,Staphylococcus_aureus
44781,Enterococcus_hirae
44782,Streptococcus_pyogenes
44783,Enterococcus_hirae
44784,Enterococcus_hirae
44785,Streptococcus_pyogenes
44786,Salmonella_enterica
44787,Streptococcus_pyogenes
44788,Staphylococcus_aureus
44789,Escherichia_fergusonii
44790,Streptococcus_pyogenes
44791,Escherichia_fergusonii
44792,Escherichia_fergusonii
44793,Streptococcus_pneumoniae
44794,Streptococcus_pyogenes
44795,Staphylococcus_aureus
44796,Enterococcus_hirae
44797,Enterococcus_hirae
44798,Bacteroides_fragilis
44799,Bacteroides_fragilis
44800,Salmonella_enterica
44801,Salmonella_enterica
44802,Salmonella_enterica
44803,Streptococcus_pyogenes
44804,Escherichia_fergusonii
44805,Enterococcus_hirae
44806,Salmonella_enterica
44807,Enterococcus_hirae
44808,Streptococcus_pyogenes
44809,Streptococcus_pneumoniae
44810,Streptococcus_pyogenes
44811,Staphylococcus_aureus
44812,Streptococcus_pyogenes
44813,Salmonella_enterica
44814,Enterococcus_hirae
44815,Escherichia_fergusonii
44816,Enterococcus_hirae
44817,Escherichia_coli
44818,Salmonella_enterica
44819,Escherichia_fergusonii
44820,Streptococcus_pyogenes
44821,Streptococcus_pneumoniae
44822,Streptococcus_pneumoniae
44823,Streptococcus_pyogenes
44824,Escherichia_coli
44825,Bacteroides_fragilis
44826,Streptococcus_pyogenes
44827,Escherichia_fergusonii
44828,Streptococcus_pyogenes
44829,Escherichia_coli
44830,Streptococcus_pyogenes
44831,Bacteroides_fragilis
44832,Campylobacter_jejuni
44833,Bacteroides_fragilis
44834,Bacteroides_fragilis
44835,Escherichia_fergusonii
44836,Streptococcus_pyogenes
44837,Klebsiella_pneumoniae
44838,Streptococcus_pneumoniae
44839,Salmonella_enterica
44840,Escherichia_fergusonii
44841,Streptococcus_pneumoniae
44842,Salmonella_enterica
44843,Streptococcus_pyogenes
44844,Streptococcus_pneumoniae
44845,Escherichia_fergusonii
44846,Streptococcus_pyogenes
44847,Campylobacter_jejuni
44848,Salmonella_enterica
44849,Streptococcus_pyogenes
44850,Escherichia_fergusonii
44851,Escherichia_coli
44852,Campylobacter_jejuni
44853,Streptococcus_pyogenes
44854,Bacteroides_fragilis
44855,Campylobacter_jejuni
44856,Staphylococcus_aureus
44857,Bacteroides_fragilis
44858,Salmonella_enterica
44859,Escherichia_coli
44860,Escherichia_fergusonii
44861,Salmonella_enterica
44862,Streptococcus_pneumoniae
44863,Escherichia_coli
44864,Bacteroides_fragilis
44865,Escherichia_fergusonii
44866,Escherichia_coli
44867,Streptococcus_pneumoniae
44868,Bacteroides_fragilis
44869,Streptococcus_pneumoniae
44870,Bacteroides_fragilis
44871,Escherichia_fergusonii
44872,Enterococcus_hirae
44873,Escherichia_fergusonii
44874,Escherichia_coli
44875,Enterococcus_hirae
44876,Klebsiella_pneumoniae
44877,Enterococcus_hirae
44878,Escherichia_fergusonii
44879,Enterococcus_hirae
44880,Bacteroides_fragilis
44881,Escherichia_coli
44882,Salmonella_enterica
44883,Enterococcus_hirae
44884,Streptococcus_pyogenes
44885,Escherichia_coli
44886,Streptococcus_pyogenes
44887,Streptococcus_pyogenes
44888,Escherichia_coli
44889,Escherichia_fergusonii
44890,Escherichia_fergusonii
44891,Escherichia_coli
44892,Enterococcus_hirae
44893,Streptococcus_pyogenes
44894,Escherichia_coli
44895,Streptococcus_pyogenes
44896,Bacteroides_fragilis
44897,Escherichia_coli
44898,Streptococcus_pyogenes
44899,Escherichia_coli
44900,Enterococcus_hirae
44901,Escherichia_fergusonii
44902,Enterococcus_hirae
44903,Escherichia_fergusonii
44904,Enterococcus_hirae
44905,Bacteroides_fragilis
44906,Escherichia_fergusonii
44907,Escherichia_coli
44908,Streptococcus_pneumoniae
44909,Streptococcus_pyogenes
44910,Escherichia_coli
44911,Streptococcus_pyogenes
44912,Streptococcus_pyogenes
44913,Bacteroides_fragilis
44914,Streptococcus_pyogenes
44915,Salmonella_enterica
44916,Escherichia_coli
44917,Streptococcus_pyogenes
44918,Streptococcus_pneumoniae
44919,Escherichia_coli
44920,Escherichia_coli
44921,Escherichia_fergusonii
44922,Escherichia_coli
44923,Escherichia_coli
44924,Enterococcus_hirae
44925,Streptococcus_pyogenes
44926,Salmonella_enterica
44927,Streptococcus_pyogenes
44928,Enterococcus_hirae
44929,Staphylococcus_aureus
44930,Escherichia_coli
44931,Escherichia_coli
44932,Bacteroides_fragilis
44933,Klebsiella_pneumoniae
44934,Bacteroides_fragilis
44935,Streptococcus_pyogenes
44936,Bacteroides_fragilis
44937,Escherichia_fergusonii
44938,Escherichia_fergusonii
44939,Escherichia_coli
44940,Streptococcus_pneumoniae
44941,Escherichia_coli
44942,Streptococcus_pyogenes
44943,Streptococcus_pyogenes
44944,Bacteroides_fragilis
44945,Bacteroides_fragilis
44946,Escherichia_fergusonii
44947,Streptococcus_pneumoniae
44948,Escherichia_coli
44949,Streptococcus_pyogenes
44950,Salmonella_enterica
44951,Bacteroides_fragilis
44952,Escherichia_fergusonii
44953,Bacteroides_fragilis
44954,Bacteroides_fragilis
44955,Enterococcus_hirae
44956,Streptococcus_pyogenes
44957,Bacteroides_fragilis
44958,Enterococcus_hirae
44959,Streptococcus_pneumoniae
44960,Escherichia_fergusonii
44961,Streptococcus_pneumoniae
44962,Escherichia_coli
44963,Escherichia_coli
44964,Bacteroides_fragilis
44965,Enterococcus_hirae
44966,Streptococcus_pneumoniae
44967,Escherichia_coli
44968,Escherichia_coli
44969,Streptococcus_pneumoniae
44970,Staphylococcus_aureus
44971,Escherichia_fergusonii
44972,Escherichia_fergusonii
44973,Streptococcus_pneumoniae
44974,Streptococcus_pneumoniae
44975,Streptococcus_pyogenes
44976,Bacteroides_fragilis
44977,Staphylococcus_aureus
44978,Escherichia_coli
44979,Enterococcus_hirae
44980,Campylobacter_jejuni
44981,Escherichia_fergusonii
44982,Bacteroides_fragilis
44983,Enterococcus_hirae
44984,Streptococcus_pyogenes
44985,Streptococcus_pyogenes
44986,Bacteroides_fragilis
44987,Escherichia_fergusonii
44988,Escherichia_fergusonii
44989,Escherichia_fergusonii
44990,Bacteroides_fragilis
44991,Escherichia_fergusonii
44992,Escherichia_fergusonii
44993,Campylobacter_jejuni
44994,Enterococcus_hirae
44995,Enterococcus_hirae
44996,Bacteroides_fragilis
44997,Streptococcus_pneumoniae
44998,Enterococcus_hirae
44999,Escherichia_coli
45000,Salmonella_enterica
45001,Streptococcus_pyogenes
45002,Escherichia_fergusonii
45003,Bacteroides_fragilis
45004,Campylobacter_jejuni
45005,Streptococcus_pneumoniae
45006,Salmonella_enterica
45007,Bacteroides_fragilis
45008,Streptococcus_pneumoniae
45009,Klebsiella_pneumoniae
45010,Streptococcus_pneumoniae
45011,Bacteroides_fragilis
45012,Streptococcus_pneumoniae
45013,Streptococcus_pyogenes
45014,Bacteroides_fragilis
45015,Bacteroides_fragilis
45016,Escherichia_coli
45017,Campylobacter_jejuni
45018,Campylobacter_jejuni
45019,Escherichia_fergusonii
45020,Streptococcus_pneumoniae
45021,Escherichia_coli
45022,Streptococcus_pyogenes
45023,Streptococcus_pyogenes
45024,Streptococcus_pyogenes
45025,Bacteroides_fragilis
45026,Streptococcus_pyogenes
45027,Streptococcus_pyogenes
45028,Staphylococcus_aureus
45029,Escherichia_fergusonii
45030,Streptococcus_pyogenes
45031,Streptococcus_pneumoniae
45032,Salmonella_enterica
45033,Enterococcus_hirae
45034,Bacteroides_fragilis
45035,Streptococcus_pneumoniae
45036,Bacteroides_fragilis
45037,Escherichia_fergusonii
45038,Escherichia_coli
45039,Streptococcus_pyogenes
45040,Streptococcus_pyogenes
45041,Escherichia_fergusonii
45042,Bacteroides_fragilis
45043,Bacteroides_fragilis
45044,Salmonella_enterica
45045,Bacteroides_fragilis
45046,Streptococcus_pneumoniae
45047,Streptococcus_pneumoniae
45048,Escherichia_coli
45049,Bacteroides_fragilis
45050,Streptococcus_pneumoniae
45051,Enterococcus_hirae
45052,Klebsiella_pneumoniae
45053,Escherichia_coli
45054,Staphylococcus_aureus
45055,Streptococcus_pneumoniae
45056,Campylobacter_jejuni
45057,Escherichia_fergusonii
45058,Bacteroides_fragilis
45059,Klebsiella_pneumoniae
45060,Enterococcus_hirae
45061,Streptococcus_pneumoniae
45062,Escherichia_fergusonii
45063,Escherichia_coli
45064,Klebsiella_pneumoniae
45065,Enterococcus_hirae
45066,Enterococcus_hirae
45067,Staphylococcus_aureus
45068,Staphylococcus_aureus
45069,Streptococcus_pneumoniae
45070,Enterococcus_hirae
45071,Escherichia_fergusonii
45072,Enterococcus_hirae
45073,Escherichia_fergusonii
45074,Escherichia_fergusonii
45075,Escherichia_coli
45076,Escherichia_fergusonii
45077,Escherichia_fergusonii
45078,Escherichia_coli
45079,Salmonella_enterica
45080,Enterococcus_hirae
45081,Escherichia_coli
45082,Enterococcus_hirae
45083,Salmonella_enterica
45084,Bacteroides_fragilis
45085,Streptococcus_pneumoniae
45086,Bacteroides_fragilis
45087,Streptococcus_pyogenes
45088,Streptococcus_pyogenes
45089,Campylobacter_jejuni
45090,Escherichia_coli
45091,Escherichia_coli
45092,Streptococcus_pneumoniae
45093,Streptococcus_pneumoniae
45094,Klebsiella_pneumoniae
45095,Enterococcus_hirae
45096,Enterococcus_hirae
45097,Streptococcus_pyogenes
45098,Enterococcus_hirae
45099,Escherichia_fergusonii
45100,Streptococcus_pyogenes
45101,Escherichia_fergusonii
45102,Streptococcus_pneumoniae
45103,Streptococcus_pyogenes
45104,Enterococcus_hirae
45105,Escherichia_fergusonii
45106,Streptococcus_pyogenes
45107,Streptococcus_pneumoniae
45108,Escherichia_coli
45109,Escherichia_coli
45110,Enterococcus_hirae
45111,Streptococcus_pneumoniae
45112,Escherichia_coli
45113,Streptococcus_pyogenes
45114,Escherichia_coli
45115,Escherichia_coli
45116,Salmonella_enterica
45117,Escherichia_fergusonii
45118,Escherichia_fergusonii
45119,Streptococcus_pyogenes
45120,Escherichia_fergusonii
45121,Escherichia_coli
45122,Escherichia_fergusonii
45123,Escherichia_fergusonii
45124,Bacteroides_fragilis
45125,Streptococcus_pyogenes
45126,Klebsiella_pneumoniae
45127,Enterococcus_hirae
45128,Escherichia_coli
45129,Staphylococcus_aureus
45130,Enterococcus_hirae
45131,Escherichia_coli
45132,Bacteroides_fragilis
45133,Enterococcus_hirae
45134,Streptococcus_pyogenes
45135,Bacteroides_fragilis
45136,Campylobacter_jejuni
45137,Campylobacter_jejuni
45138,Escherichia_fergusonii
45139,Escherichia_coli
45140,Streptococcus_pyogenes
45141,Staphylococcus_aureus
45142,Streptococcus_pyogenes
45143,Salmonella_enterica
45144,Escherichia_fergusonii
45145,Escherichia_coli
45146,Enterococcus_hirae
45147,Escherichia_coli
45148,Streptococcus_pneumoniae
45149,Enterococcus_hirae
45150,Escherichia_coli
45151,Enterococcus_hirae
45152,Streptococcus_pyogenes
45153,Bacteroides_fragilis
